# General
## Title
### Hydropower Inflow (Run Of River); data for ENTSO-E PECD Version 4.2; file version fv1
## Abstract
### ERA5
## Date
### 2025-06-17
## Date type
### Publication: Date identifies when the data was issued
## Unit
### MWh
## URL
### https://cds.climate.copernicus.eu/
## Data format
### CSV
## Keywords
### ERA5 : reanalysis : Copernicus : C3S : C3S Energy : ICS
## Point of contact
### Individual name
#### Alberto Troccoli
### Electronic mail address
#### info@inclimateservice.com
### Organisation name
#### Inside Climate Service
### Role
#### Owner: Party that owns the resource
# Usage
## Access constraints
### Intellectual property rights: The IP of these data belongs to the EU Copernicus programme
## Use constraints
### Creative Commons
## Citation(s)
### Hersbach, H.; Bell, B.; Berrisford, P.; Hirahara, S.; Horanyi, A.; Munoz-Sabater, J.; Nicolas, J.; Peubey, C.; Radu, R.; Schepers, D.; et al. The ERA5 global reanalysis. Q. J. Roy. Meteor. Soc. 2020, 146, 1999-2049, doi:10.1002/qj.3803
## Temporal extent
## Begin date
### 2024-01-01-0000
## End date
### 2024-12-23-0000
## Temporal resolution
### 7 days
## Geographic bounding box
### westBoundLongitude -31.00
### eastBoundLongitude 45.00
### southBoundLatitude 18.00
### northBoundLatitude 75.00
## Spatial resolution
### Pan-European Bidding Zones Onshore
# Lineage Statement
## Original Data Source
## Statement
### The original data sources are ECMWF ERA5 Reanalysis (available at: https://cds.climate.copernicus.eu)
#
Date,AL00,AT00,BA00,BE00,BG00,CH00,CZ00,DE00,ES00,FI00,FR00,GR00,HR00,HU00,IE00,ITCA,ITCN,ITCS,ITN1,ITSA,ITSI,LT00,LU00,ME00,NL00,NOM1,NON1,NOS1,NOS2,NOS3,PL00,PT00,RO00,RS00,SI00,SK00,TR00,UK00
2024-09-23,8529.196807211114,466964.657643179,758.9021279057266,3599.552061721852,16319.551221234156,293917.217772304,18136.07244519692,301292.58344807895,89117.67480780226,270152.60949844704,663914.1446663776,2485.511781453534,37701.00744214973,3434.8446530559686,2262.204914668095,960.272694979566,3231.9577698967346,18688.131327857016,372340.028098442,665.8713520579952,1382.088719340769,4103.322047646827,1413.5184916047338,1713.3684193940949,1571.8913079837089,53987.725384850746,36209.64225016493,258206.65173962465,101446.69895641168,14016.923249962829,23828.041497323,545.3203033165825,117664.54921269184,95846.10418235352,60361.95814323612,70141.67139691379,117623.14959450308,70760.56492532976
2024-09-30,19398.992336896896,462500.53169691353,1271.8431020943792,3280.520978945676,16778.930922156433,306334.6396288702,18649.76481875468,294256.99533636257,82859.9907120062,263135.5758796954,678232.1769102468,2400.746648497417,45924.430134581584,3747.175656806148,2373.254569532653,1075.8395201690544,4167.077302692623,19669.11614395599,394709.7365809663,570.4869900978132,1168.0166773190135,4337.827319066139,1391.757099504541,1878.905334868184,1576.6055877185602,60598.7003703052,37612.43723963492,236748.177104378,101210.99584663437,11732.778715201044,26174.07966365049,877.8562593605023,144128.51047709773,104219.96630586508,75955.76907605557,70247.66112143116,111362.5847660852,56558.267380515295
2024-10-07,16764.285003108867,448564.9827554876,1267.3315152057417,4239.240631621232,17514.149615193386,350931.6249438287,18960.52988632356,351131.68311001564,89598.48162497274,290959.26272678206,789487.1762534112,2400.746648497417,45238.41967940657,4634.587638853183,2828.4491927747863,1109.4828897876707,5094.227446028109,21057.571944332667,416952.5969775748,607.5929140244407,1258.1372618462449,4337.93444024206,1914.2333443435168,1830.38628575188,1620.3769233077535,56332.76455197852,39398.57268060595,264774.4559340152,107651.03032534113,14109.643121924615,28792.436974046683,3089.1051727754148,130458.45923733123,101264.33320783942,75587.56854068299,63583.984411896105,83110.9796862347,75373.75309775976
2024-10-14,12931.169133739768,427309.4798890058,1127.8267570699688,4046.145333288344,15253.610453031424,347656.9762236873,18248.792634433896,340198.9544805983,114959.73895986404,260199.9868811744,813393.2422360991,1837.1705183684744,39143.49259084286,5192.89722658023,3099.8700928724284,1424.522858910252,6233.75716486242,23675.76825970384,418692.2652981326,670.7344466840697,1080.493146863091,4898.823426099202,1974.8516487751149,1846.4099075250665,1609.0768654542344,48123.837874203535,41809.940638980544,247756.928285878,111279.7839695753,17154.279652887304,25565.242612070604,3874.528257471185,137286.28892661608,100032.6384230724,64872.60587934264,57510.79155294481,78273.32057182761,80718.34236523029
2024-10-21,10104.154593321098,393875.920124948,939.8569154068412,3896.507442256937,12946.51665920866,380075.9164700343,17769.82924166483,308835.3061209402,116027.94882856804,233624.166263014,818034.980771618,1651.678262894826,34690.54489045652,4459.497581102687,3296.4144777403167,1866.0893543069128,6409.994292079866,24481.507831537136,430428.7510979467,738.9115348792681,772.108829713835,5104.924929281744,2021.9588150288985,1744.035894367766,1648.6537024812258,61046.42535890339,41126.83189665126,257753.3437020236,119135.65680147,28778.5000302245,23510.957833018096,4165.603556818496,135415.8632635124,96877.21547670547,58100.42339291416,51015.03171360191,79337.35462225476,67972.03483416126
2024-10-28,8655.682337796205,335085.117327361,851.3624823021387,3495.9144320169303,12629.236105185828,286734.74607994617,16914.954964602784,288255.89110436634,121919.61749100276,214622.61290017763,826303.1477579286,1630.009796419987,28700.3840384758,4028.845731581153,2654.289452958564,1781.091359610656,6287.90050824882,22946.76730908177,440666.5974672389,632.699592113381,699.9601995595068,5456.024188682535,2030.3021703826005,1484.4775564125468,1630.0400109829163,71408.17480239768,40360.82942848894,257977.55248877264,119171.33525361073,28925.16956161056,23280.65742302665,4228.720602979247,124871.86460280302,96697.91263239492,46381.3362181854,47330.146463483805,79370.84551483992,64479.97557521668
2024-11-04,6496.753666685657,300474.9876692634,773.9708576187335,3228.315912032001,12186.029763400094,280317.30660274246,16434.50486637122,239659.94882841327,117274.8053246178,219301.85104909795,821587.8263245202,1627.219213648411,25389.997543177687,4311.262294068989,2103.0505961657727,1838.3346815707405,6410.410408927435,21783.129387610672,409907.62968478113,509.37206062228506,615.7740166681605,5479.518751484125,1926.4138494357253,1379.536711879998,1679.590999079816,65859.57389813881,36563.7438416776,232945.86799683844,109549.90183886244,28964.32688756294,23834.028118171474,4314.215392564982,132163.20939802506,99376.75631536113,44833.390015320605,44282.35704109036,91064.88357419887,64321.16607053341
2024-11-11,8179.6516071102815,276573.20113066846,679.5154257515691,3316.0163018575404,12913.54865498059,247909.77494961143,16371.130671757926,239901.5186472698,119490.69600435742,233287.8263692696,776634.408522176,1468.9796163058172,24234.34672108653,4277.139804244762,2191.747459974771,2383.9953441694533,6332.090229140446,21367.172504240585,355207.20858905907,401.5203430964945,592.1205866287962,5784.092966052904,1749.309969033855,1331.6310762255057,1708.2198166199094,63644.00326261736,40119.170327917054,228871.42914252164,111813.68226082124,28314.625349519607,24322.32451415979,4017.707319182789,139293.68780435616,101178.64924596228,43053.369532276,41922.91392483285,98059.77729456678,55050.86595737178
2024-11-18,16069.876895618268,273072.918800678,1104.6300224238466,4462.574931238134,13346.55410879707,250710.6005428125,16222.26236248668,251049.38366571025,116902.9531504278,246410.22243537428,871516.0052050281,1344.8144503805115,29066.706347355943,4533.940826130331,5699.3004439412925,2360.572648338168,6226.148021940287,23731.347377239457,331484.8362325182,370.26366227871966,579.1836023545297,6133.191912390213,2431.708572804845,1655.979043148418,2040.854960018304,50565.61597883127,30781.22428926104,221219.4310696729,111547.27810648546,12376.777463263305,26222.397884592363,3705.610807775592,159738.1071049019,123370.04974075228,44857.86845378856,46065.16104188637,112337.22294575836,80311.53444871758
2024-11-25,23492.16305229874,267039.85742679104,1244.1629177350928,4901.483211865228,15796.406429692925,248042.6234441594,16359.856335998786,250913.2653081176,116705.82952290108,268775.6767607217,929594.4928296356,1337.8277132825017,30862.319037284844,4695.739451440288,7392.798839470108,2375.4030960376967,5648.225863972143,23717.38901993788,312840.46091269306,335.955830851718,590.4212153135425,6426.191146826722,2544.0344625653734,2000.1785672718413,2412.465842468682,44583.56463874917,31130.4451221269,207230.72321228991,115680.83728142288,17422.54256693035,27229.865656543017,3274.1748620142826,167862.51477960745,139829.48807682062,43509.6596902335,45820.25752272861,100869.85903018226,81586.60971735054
2024-12-02,29446.975286844627,278702.4493402584,1367.0692668758943,5756.557535885943,18392.52755026205,260037.7658443064,16445.610369393467,308538.2202162411,117159.7897880344,264642.0484392192,991531.0923976288,1310.5130214437936,28702.54377648309,4928.636179108256,8904.130327945104,2772.6622806016,6512.088833384473,27105.48178037172,298300.4140114404,259.67858091856164,662.4632826338875,6576.825863425928,2855.232915634462,2839.528995513808,2920.5491505602345,32985.74897401072,27637.03957876937,202757.287255194,119684.0008874122,14036.877764817787,27559.723845226417,2563.459325507144,176658.92137687703,144571.51865912156,37132.34589904815,45137.519699163466,99306.6148829176,87165.50444584519
2024-12-09,33392.75583008596,269573.8212820028,1266.134274630179,5530.250337049396,18802.59891069638,246434.69174880552,16292.366414363794,305096.76385245466,113763.88683163808,269419.70184841764,939532.9071867794,1288.547308729431,27244.357388020515,4954.452964478316,8302.191453036285,2839.861231197174,7092.687658767722,30801.844174748512,283928.5484097721,282.2514939930033,835.572151272358,6250.869511439155,2842.805831268926,3285.0998881257583,3313.4676706243945,38877.496958500975,32121.46091652919,196541.6872517113,117561.27759144908,13049.267751812626,28592.29123661126,1857.4388297136136,182362.4011733413,147299.46837141368,32426.895931928524,45457.61884094047,111399.13183006454,82959.38270318335
2024-12-16,29554.8582164288,279388.1311409592,1345.483310752172,6333.130251419443,20380.767853566977,250369.411821228,17870.57454505945,328878.4806013958,109155.74651082236,283201.6393618749,974989.532914153,1281.1661983912993,29315.610003877413,5013.853257094794,8139.406141514471,2590.862332472308,7990.94336593226,31777.45773259288,268716.0352641667,269.1352019776145,973.8353668345026,8433.067744222217,3225.5664540324824,2318.960864307224,3323.385582285732,40607.76943594902,27342.95037490376,194346.74636906307,127353.8962588775,15430.326723975011,32050.882680908817,1599.9777764064245,194541.14577893275,163040.2461744002,37292.08822672675,47822.54253879221,115991.7455657233,86858.40023572669
2024-12-23,28290.928133620782,267057.2467014722,1878.637801420811,6251.78371558738,28692.742938993924,232687.68023997408,17664.149906245468,322145.3936332222,104146.35025742218,276968.66162392765,855155.4701871958,1267.675984305764,30828.380018167896,4923.874119481042,6743.166961495906,3319.9105276850178,7292.974803064581,34180.99253819814,253431.2726566554,273.49487272983254,1294.3818301310653,8886.879659082015,2833.923082851636,2304.774105497078,2975.8500966865995,55080.42422669351,28571.48847492578,194233.71944635143,125988.75431115105,16914.074736306156,34224.11406041731,1722.0056550457175,203571.7487672029,190793.8276985105,32339.89474070117,50480.53874447142,111811.21182739618,83632.10639126698
